nombre,estado,municipio,ciudad,cp,lat,lon
Calle 50,Yucatán,Mérida,Mérida,97118,21.0359735,-89.6274975
Calle 5-B,Yucatán,Mérida,Mérida,97115,21.032167,-89.628557
Calle 5-B,Yucatán,Mérida,Mérida,97204,21.03196765,-89.63023614805346
Calle 5-B,Yucatán,Mérida,Mérida,97204,21.032057,-89.6302871
Calle 24,Yucatán,Mérida,Mérida,97305,21.0566079,-89.5982197
Calle 20 A,Yucatán,Mérida,Mérida,97204,21.0337666,-89.6325099593617
Avenida Lázaro Cárdenas,Michoacán,Lázaro Cárdenas,Lázaro Cárdenas,60952,17.971642950000003,-102.20697368442208
Avenida Melchor Ocampo,Michoacán,Lázaro Cárdenas,Lázaro Cárdenas,60956,17.9740519,-102.23389839999999
Avenida Las Truchas,Michoacán,Lázaro Cárdenas,Lázaro Cárdenas,60952,17.970163,-102.1990726
Boulevard Costero,Michoacán,Lázaro Cárdenas,Lázaro Cárdenas,,17.9769971,-102.3232263
Avenida Bahía de la Ventosa,Oaxaca,Salina Cruz,Salina Cruz,70680,16.1861267,-95.1841275
Calle de Cristóbal Colón,Oaxaca,Oaxaca de Juárez,Oaxaca,68115,17.0568641,-96.7144248
Avenida Manuel Ávila Camacho,Oaxaca,Salina Cruz,Salina Cruz,70600,16.1755363,-95.1924811
Calle de Niños Héroes,Oaxaca,Oaxaca de Juárez,Oaxaca,68080,17.0646651,-96.7161223
Avenida de José María Morelos,Oaxaca,Oaxaca de Juárez,Oaxaca,68000,17.0612681,-96.7167771
Calle Pacífico,Oaxaca,Salina Cruz,Salina Cruz,70600,16.1726842,-95.1910177
Calle del Refugio,Oaxaca,Oaxaca de Juárez,Oaxaca,68080,17.0635828,-96.7168227
Avenida Miguel Hidalgo,Oaxaca,Oaxaca de Juárez,Oaxaca,68000,17.0592864,-96.7169742
Avenida Tampico,Oaxaca,Salina Cruz,Salina Cruz,70600,16.1813178,-95.1961586
Calzada de la República,Oaxaca,Oaxaca de Juárez,Oaxaca,68000,17.062897,-96.7171229
Carretera Pachuca - Tempoal,Hidalgo,Mineral del Monte,,42130,20.1398278,-98.6909764
Calle Eustolio Becerra,Hidalgo,Ajacuba,,,20.0927758,-99.12183285341786
Calle La Paz,Hidalgo,Mineral del Monte,,42130,20.1338726,-98.6773351
Calle Venustiano Carranza,Hidalgo,Ajacuba,,,20.08882095,-99.12317434038545
Calle Francisco I. Madero,Hidalgo,Ajacuba,,,20.0925906,-99.123785055219
Calle Francisco I. Madero,Hidalgo,Mineral del Monte,,42130,20.142394,-98.6740301
Avenida Juárez,Hidalgo,Mineral del Monte,,42130,20.1351651,-98.6738938
Avenida Miguel Hidalgo,Hidalgo,Mineral del Monte,,42130,20.1399673,-98.672411
Avenida Juárez,Hidalgo,Mineral del Monte,,42130,20.1353855,-98.6729229
16 de Enero,Hidalgo,Mineral del Monte,,42130,20.1399932,-98.6718366
Calzada al Sumidero,Chiapas,Tuxtla Gutiérrez,Tuxtla Gutiérrez,29010,16.7749326,-93.1017533
Calle 13 Oriente,Chiapas,Tuxtla Gutiérrez,Tuxtla Gutiérrez,29019,16.7442702,-93.1066625
Calle 1a Oriente Sur,Chiapas,Tuxtla Gutiérrez,Tuxtla Gutiérrez,29066,16.7461823,-93.1164621
Avenida 9a Sur Oriente,Chiapas,Tuxtla Gutiérrez,Tuxtla Gutiérrez,29019,16.741466,-93.100137
Calzada Samuel León Brindis,Chiapas,Tuxtla Gutiérrez,Tuxtla Gutiérrez,29019,16.7426523,-93.1015046
Calzada del Trabajo,Chiapas,Tuxtla Gutiérrez,Tuxtla Gutiérrez,29077,16.7324907,-93.0946601
Calle 1a Poniente Sur,Chiapas,Tuxtla Gutiérrez,Tuxtla Gutiérrez,29066,16.7481868,-93.117932
Calle 1a Poniente Sur,Chiapas,Tuxtla Gutiérrez,Tuxtla Gutiérrez,29066,16.7483733,-93.1178926
Avenida 5a Sur Oriente,Chiapas,Tuxtla Gutiérrez,Tuxtla Gutiérrez,29019,16.7492904,-93.1164495
Calle 1a Oriente Sur,Chiapas,Tuxtla Gutiérrez,Tuxtla Gutiérrez,29066,16.74941675,-93.11623952290157
Boulevard Autopista México-Puebla,Puebla,Municipio de Puebla,Puebla,72019,19.0858405,-98.1895875
Calle 4 Oriente,Puebla,Municipio de Puebla,Puebla,72000,19.0491131,-98.2036471
Avenida 14 Poniente,Puebla,Municipio de Puebla,Puebla,72000,19.0509752,-98.19727820375925
Carretera Puebla - Belem,Puebla,Municipio de Puebla,Puebla,72019,19.0864974,-98.1876767
Calle 4 Oriente,Puebla,Municipio de Puebla,Puebla,72000,19.0482294,-98.2017642
Calle 4 Oriente,Puebla,Municipio de Puebla,Puebla,72000,19.0479376,-98.2010238
Calle 7 Norte,Puebla,Municipio de Puebla,Puebla,72000,19.0470384,-98.2028895
Avenida 5 de Mayo,Puebla,Municipio de Puebla,Puebla,72000,19.0499588,-98.1952467
Avenida 3 Poniente,Puebla,Municipio de Puebla,Puebla,72000,19.0471797,-98.2057033
Calle 7 Sur,Puebla,Municipio de Puebla,Puebla,72000,19.0464592,-98.2031104
Calle Allende,Querétaro,Ezequiel Montes,,,20.7401419,-99.9393386
Calle Independencia,Querétaro,Ezequiel Montes,,,20.7405401,-99.9398857
Calle Ezequiel Montes,Querétaro,Ezequiel Montes,,76280,20.7385635,-99.9403149
Andador Arturo Guerrero Ortiz,Querétaro,Ezequiel Montes,,,20.7412394,-99.9410673
Calle Independencia,Querétaro,Ezequiel Montes,,76280,20.7378551,-99.9395226
Calle P. Díaz,Querétaro,Ezequiel Montes,,76280,20.7404962,-99.9415883
Calle Ezequiel Montes,Querétaro,Ezequiel Montes,,76280,20.7376605,-99.9404369
Calle Narciso Mendoza,Querétaro,Ezequiel Montes,,76280,20.7371757,-99.9392306
Calle La Quinta,Querétaro,Ezequiel Montes,,76280,20.7415651,-99.9423485
Calle La Corregidora,Querétaro,Ezequiel Montes,,,20.7434754,-99.9419762
Callejón del Mezquite,Guanajuato,Municipio de Guanajuato,Guanajuato,36030,21.0187991,-101.2677653
Privada Nejayote,Guanajuato,Municipio de Guanajuato,Guanajuato,36086,21.0160962,-101.26667
Avenida Banquetta Alta,Guanajuato,Municipio de Guanajuato,Guanajuato,36030,21.0194892,-101.2621581
Miguel Hidalgo,Guanajuato,Municipio de Guanajuato,Guanajuato,36000,21.0199885,-101.2610587
Callejón del Minero,Guanajuato,Municipio de Guanajuato,Guanajuato,36060,21.0283238,-101.2597252
Euquerio Guerrero,Guanajuato,Municipio de Guanajuato,,36053,21.0090666,-101.2731962
Calle San Javier,Guanajuato,Municipio de Guanajuato,Guanajuato,36020,21.0290284,-101.2589363
Avenida Benito Juárez,Guanajuato,Municipio de Guanajuato,Guanajuato,36089,21.0183621,-101.258602
Avenida Benito Juárez,Guanajuato,Municipio de Guanajuato,Guanajuato,36000,21.0182847,-101.2584985
Panorámica Pípila,Guanajuato,Municipio de Guanajuato,Guanajuato,36020,21.0302864,-101.258841875
Calzada al Sumidero,Chiapas,Tuxtla Gutiérrez,Tuxtla Gutiérrez,29010,16.7749326,-93.1017533
Avenida 5a Norte Poniente,Chiapas,Tuxtla Gutiérrez,Tuxtla Gutiérrez,29060,16.7590545,-93.1215798
Avenida 5a Norte Poniente,Chiapas,Tuxtla Gutiérrez,Tuxtla Gutiérrez,29060,16.7584345,-93.1178193
Calle 16a Poniente Norte,Chiapas,Tuxtla Gutiérrez,Tuxtla Gutiérrez,29030,16.7606515,-93.1309604
Avenida 3a. Norte Poniente,Chiapas,Tuxtla Gutiérrez,Tuxtla Gutiérrez,29060,16.7563053,-93.1161703
Avenida 3a. Norte Oriente,Chiapas,Tuxtla Gutiérrez,Tuxtla Gutiérrez,29019,16.7561855,-93.115357
Avenida 3a. Norte Oriente,Chiapas,Tuxtla Gutiérrez,Tuxtla Gutiérrez,29019,16.7559421,-93.1152294
Calle 8a Poniente Norte,Chiapas,Tuxtla Gutiérrez,Tuxtla Gutiérrez,29060,16.7553742,-93.1228724
Calle 6a Poniente Norte,Chiapas,Tuxtla Gutiérrez,Tuxtla Gutiérrez,29060,16.7551703,-93.1209703
Avenida 3a. Norte Oriente,Chiapas,Tuxtla Gutiérrez,Tuxtla Gutiérrez,29019,16.7556938,-93.1139084
Calle Cuauhtémoc,Querétaro,San Juan del Río,San Juan del Río,76803,20.3904314,-99.9989104
Avenida Juárez,Querétaro,San Juan del Río,San Juan del Río,76803,20.3869214,-99.99658304530558
Avenida Juárez,Querétaro,San Juan del Río,San Juan del Río,76803,20.3868655,-99.9965913
Andador Mariano Jiménez,Querétaro,San Juan del Río,San Juan del Río,76803,20.3861088,-99.9965601
Andador Mariano Jiménez,Querétaro,San Juan del Río,San Juan del Río,76803,20.3858284,-99.99672350440227
De La Vina,Querétaro,San Juan del Río,San Juan del Río,76803,20.3854481,-99.99677254946533
Avenida Miguel Hidalgo y Costilla,Querétaro,San Juan del Río,San Juan del Río,76803,20.38538685,-99.99715751842913
Carretera Panamericana a Querétaro,Querétaro,San Juan del Río,San Juan del Río,76803,20.3835791,-100.0122748
Avenida Universidad,Querétaro,San Juan del Río,San Juan del Río,76805,20.38512745,-99.93779355829707
Calle Paseo de las Estrellas,Querétaro,San Juan del Río,San Juan del Río,76805,20.38490625,-99.93495051710012
Calle Antonio Otahegui,San Luis Potosí,Municipio de San Luis Potosí,San Luis Potosí,78000,22.1537892,-100.9718502
Calle de los Bravo,San Luis Potosí,Municipio de San Luis Potosí,San Luis Potosí,78000,22.15242435,-100.97379867960123
Calle Juan Sarabia,San Luis Potosí,Municipio de San Luis Potosí,San Luis Potosí,78000,22.152236600000002,-100.97372793979994
Avenida Universidad,San Luis Potosí,Municipio de San Luis Potosí,San Luis Potosí,78320,22.1514744,-100.9629468
Eje Vial Ponciano Arriaga,San Luis Potosí,Municipio de San Luis Potosí,San Luis Potosí,78038,22.1604369,-100.9743088
Calle José María Morelos y Pavón,San Luis Potosí,Municipio de San Luis Potosí,San Luis Potosí,78000,22.151434549999998,-100.97500973173243
Calle 5 de Mayo,San Luis Potosí,Municipio de San Luis Potosí,San Luis Potosí,78000,22.15105405,-100.97685560624964
Calle Hermenegildo Galeana,San Luis Potosí,Municipio de San Luis Potosí,San Luis Potosí,78000,22.14922555,-100.97607523585668
Calle Ignacio Aldama,San Luis Potosí,Municipio de San Luis Potosí,San Luis Potosí,78000,22.150235,-100.977101
Avenida Venustiano Carranza,San Luis Potosí,Municipio de San Luis Potosí,San Luis Potosí,78230,22.1514473,-100.9787565536453
Avenida Farallón del Obispo,Guerrero,Acapulco de Juárez,Acapulco,39300,16.8643678,-99.8691547
Calle Doctor Ignacio Chávez,Guerrero,Acapulco de Juárez,Acapulco,39300,16.863938,-99.8770577
Calle Niños Héroes,Querétaro,Tequisquiapan,,76776,20.5203578,-99.8950824
Calle Juárez Poniente,Querétaro,Tequisquiapan,,76776,20.5228358,-99.8920285
Calle Guillermo Prieto,Querétaro,Tequisquiapan,,76776,20.5235771,-99.8927061
Calle Guillermo Prieto,Querétaro,Tequisquiapan,,76776,20.5235482,-99.8924734
Calle Francisco I. Madero,Querétaro,Tequisquiapan,,76776,20.5243949,-99.8928707
Calle Moctezuma,Querétaro,Tequisquiapan,,76776,20.5244236,-99.8925468
Calle Potrero Salitrillo,Querétaro,Tequisquiapan,,76750,20.526431700000003,-99.89713503952646
Calle Heróico Colegio Militar,Querétaro,Tequisquiapan,,76776,20.5258517,-99.89445
Calle Morelos Norte,Querétaro,Tequisquiapan,,76776,20.5240933,-99.8916199
Calle Heróico Colegio Militar,Querétaro,Tequisquiapan,,76776,20.5268405,-99.8922711
Calle Morelos Oriente,Tlaxcala,Huamantla,,98181,19.3149911,-97.9196436
Avenida Zaragoza Oriente,Tlaxcala,Huamantla,,90501,19.3123221,-97.9197316
Avenida Zaragoza Oriente,Tlaxcala,Huamantla,,90501,19.3123221,-97.9199578
Avenida Juárez Norte,Tlaxcala,Huamantla,,98181,19.3158786,-97.9223669
Calle Parque Juárez,Tlaxcala,Huamantla,,90501,19.3138701,-97.9224856
Carretera Huamantla-Puebla,Tlaxcala,Huamantla,,90505,19.2864964,-97.919138
Vía Morelos,Estado de México,,Ecatepec de Morelos,55080,19.5836979,-99.0411039
Vía Morelos,Estado de México,,Ecatepec de Morelos,55090,19.5860017,-99.0409155
Calle de los Insurgentes,Estado de México,Toluca,,50265,19.2668114,-99.6909141
Calle Alfredo Del Mazo,Estado de México,Zinacantepec,,51355,19.2944748,-99.72402595673864
Calle Emiliano Zapata,Estado de México,Zinacantepec,,51355,19.294482600000002,-99.72578862611894
Boulevard Licenciado Adolfo López Mateos,Estado de México,Zinacantepec,,51355,19.29466885,-99.72644974344946
Calzada al Pacífico,Estado de México,Toluca,,50265,19.2562142,-99.689273
Calzada Pemex Del Pacífico,Estado de México,Toluca,,50264,19.256325,-99.6842281
Circuito de las Américas,Estado de México,,Ecatepec de Morelos,55070,19.582875450000003,-99.02481735732677
Ciclovía Miguel Hidalgo,Estado de México,Toluca,Toluca,50000,19.2891459,-99.6620666
Calle Libramiento Sur Oriente,Chiapas,Tuxtla Gutiérrez,Tuxtla Gutiérrez,29077,16.7351177,-93.0903382
Boulevard Ángel Albino Corzo,Chiapas,Tuxtla Gutiérrez,Tuxtla Gutiérrez,29000,16.7492707,-93.0910161
Privada Doctor Rodolfo Figueroa,Chiapas,Tuxtla Gutiérrez,Tuxtla Gutiérrez,29077,16.7497864,-93.0921801
Calzada del Trabajo,Chiapas,Tuxtla Gutiérrez,Tuxtla Gutiérrez,29077,16.7324907,-93.0946601
Avenida 9a Sur Oriente,Chiapas,Tuxtla Gutiérrez,Tuxtla Gutiérrez,29019,16.741466,-93.100137
Calzada Samuel León Brindis,Chiapas,Tuxtla Gutiérrez,Tuxtla Gutiérrez,29019,16.7426523,-93.1015046
Avenida 2a Norte Oriente,Chiapas,Tuxtla Gutiérrez,Tuxtla Gutiérrez,29000,16.7533238,-93.0999029
Boulevard Presa Chicoasén,Chiapas,Tuxtla Gutiérrez,Tuxtla Gutiérrez,29044,16.7566264,-93.088697
Boulevard Ángel Albino Corzo,Chiapas,Tuxtla Gutiérrez,Tuxtla Gutiérrez,29077,16.7460205,-93.0752132
Calle 13 Oriente,Chiapas,Tuxtla Gutiérrez,Tuxtla Gutiérrez,29019,16.7442702,-93.1066625
Vía Morelos,Estado de México,,Ecatepec de Morelos,55080,19.5836979,-99.0411039
Vía Morelos,Estado de México,,Ecatepec de Morelos,55090,19.5860017,-99.0409155
Circuito de las Américas,Estado de México,,Ecatepec de Morelos,55070,19.582875450000003,-99.02481735732677
Carretera Vía José López Portillo,Estado de México,,Ecatepec de Morelos,55016,19.6188534,-99.0670146
Privada Chautepec,Estado de México,,Ecatepec de Morelos,55107,19.5568902,-99.0187038
Calle Sur 4,Estado de México,,Ecatepec de Morelos,55130,19.5329322,-99.0468087
Avenida Adolfo López Mateos,Estado de México,,Ecatepec de Morelos,55490,19.53301525,-99.04673899310743
Calle Chichimecas,Estado de México,,Ecatepec de Morelos,55120,19.536426300000002,-99.02739678192648
Andador Profesor Leonides García,Tabasco,Centro,Villahermosa,86035,17.991019350000002,-92.96114497755
Privada Villas del Sol,Tabasco,Centro,Villahermosa,86035,17.99436385,-92.95242805733116
Paseo Usumacinta,Tabasco,Centro,Villahermosa,86035,18.0012215,-92.9563491
Periférico Carlos Pellicer Cámara,Tabasco,Centro,Villahermosa,86035,18.0024297,-92.9578527
Periférico Carlos Pellicer Cámara,Tabasco,Centro,Villahermosa,86035,18.0024084,-92.9569192
Calle Paseo de la Choca,Tabasco,Centro,Villahermosa,86035,18.0029031,-92.955053
Avenida Paseo Tabasco,Tabasco,Centro,Villahermosa,86035,18.0016296,-92.94633431333827
Boulevard Adolfo Ruiz Cortines,Tabasco,Centro,Villahermosa,86050,17.996110350000002,-92.94100800358243
Calle Benito Juárez García,Tabasco,Centro,Villahermosa,86050,17.995157,-92.94010468014244
Cerrada Cencali,Tabasco,Centro,Villahermosa,86050,17.994158,-92.93895829288306
Avenida Xalapa,Veracruz,Municipio de Veracruz,Veracruz,91750,19.1789704,-96.1366036
Calle Marcelino Tuero Molina,Veracruz,Municipio de Veracruz,Veracruz,91910,19.1792408,-96.1343537
Avenida Xalapa,Veracruz,Municipio de Veracruz,Veracruz,91750,19.1781561,-96.139331
Avenida Salvador Díaz Mirón,Veracruz,Municipio de Veracruz,Veracruz,91910,19.1796629,-96.134414
Calle Cuauhtémoc,Veracruz,Municipio de Veracruz,Veracruz,91750,19.1776792,-96.1396861
Lafragua,Veracruz,Municipio de Veracruz,Veracruz,91910,19.178922,-96.1329361
Lafragua,Veracruz,Municipio de Veracruz,Veracruz,91910,19.1786391,-96.1328774
Calle Orizaba,Veracruz,Municipio de Veracruz,Veracruz,91910,19.1781205,-96.1328218
Avenida Miguel Ángel de Quevedo,Veracruz,Municipio de Veracruz,Veracruz,91750,19.1778008,-96.1413425
Calle 22 de Marzo,Veracruz,Municipio de Veracruz,Veracruz,91910,19.1785327,-96.1319464
Boulevard López Mateos,Zacatecas,Municipio de Zacatecas,Zacatecas,98000,22.76900505,-102.57087816631679
Boulevard López Mateos,Zacatecas,Municipio de Zacatecas,Zacatecas,98000,22.76650485,-102.56423002605376
Avenida Ignacio Rayón,Zacatecas,Municipio de Zacatecas,Zacatecas,98050,22.7687403,-102.57568
Avenida Ignacio Rayón,Zacatecas,Municipio de Zacatecas,Zacatecas,98050,22.76877785,-102.57575105301606
Avenida Hidalgo,Zacatecas,Municipio de Zacatecas,Zacatecas,98000,22.7751576,-102.5730585
Avenida Hidalgo,Zacatecas,Municipio de Zacatecas,Zacatecas,98000,22.7776144,-102.5716243
Calle Samuel Castañon,Zacatecas,Municipio de Zacatecas,Zacatecas,98050,22.77134935,-102.58342134182737
Calle Julián Aguirre,Zacatecas,Municipio de Zacatecas,Zacatecas,98050,22.77242005,-102.58324030352635
Calle Julián Aguirre,Zacatecas,Municipio de Zacatecas,Zacatecas,98050,22.7723754,-102.5834771
Calle Sancho Panza,Chihuahua,Juárez,Ciudad Juárez,32001,31.7380034,-106.4809877
Avenida 16 de Septiembre,Chihuahua,Juárez,Ciudad Juárez,32001,31.7387022,-106.47832829852712
Avenida Lerdo,Chihuahua,Juárez,Ciudad Juárez,32001,31.738581,-106.4813977
Avenida Lerdo,Chihuahua,Juárez,Ciudad Juárez,32001,31.7386048,-106.4816976
Calle Vicente Guerrero,Chihuahua,Juárez,Ciudad Juárez,32001,31.737463849999997,-106.48437468200424
Calle Ramón Corona,Chihuahua,Juárez,Ciudad Juárez,32001,31.73948575,-106.48068804684844
Avenida Francisco Villa,Chihuahua,Juárez,Ciudad Juárez,32001,31.739297649999997,-106.48353197037258
Avenida Lerdo,Chihuahua,Juárez,Ciudad Juárez,32001,31.73984575,-106.48188209631125
Avenida Francisco Villa,Chihuahua,Juárez,Ciudad Juárez,32001,31.7398032,-106.4830994577488
Avenida Benito Juárez,Chihuahua,Juárez,Ciudad Juárez,32001,31.7413138,-106.48474442612022
Boulevard Benito Juárez,Baja California,Municipio de Mexicali,Mexicali,21270,32.640753450000005,-115.4509701096624
Boulevard Benito Juárez,Baja California,Municipio de Mexicali,Mexicali,21279,32.6408023,-115.4509368
Calle De la Industria,Baja California,Municipio de Mexicali,Mexicali,21030,32.64432675,-115.46753286602262
Calle De la Industria,Baja California,Municipio de Mexicali,Mexicali,21030,32.6445265,-115.4676037
Boulevard Benito Juárez,Baja California,Municipio de Mexicali,Mexicali,21280,32.6383585,-115.4492282
Boulevard Benito Juárez,Baja California,Municipio de Mexicali,Mexicali,21270,32.6432813,-115.45164790936713
Boulevard Benito Juárez,Baja California,Municipio de Mexicali,Mexicali,21279,32.6430609,-115.4514196
Avenida De la Libertad,Baja California,Municipio de Mexicali,Mexicali,21000,32.6429003,-115.4702591
Boulevard Benito Juárez,Baja California,Municipio de Mexicali,Mexicali,21270,32.638209599999996,-115.44827027314926
Boulevard Benito Juárez,Baja California,Municipio de Mexicali,Mexicali,21280,32.637717,-115.4481552
Avenida Emiliano Carranza,Coahuila,Piedras Negras,Piedras Negras,26085,28.6960539,-100.5301087
Calle San Luís,Coahuila,Piedras Negras,Piedras Negras,26085,28.7004213,-100.5282894
Avenida Tecnológico,Coahuila,Piedras Negras,Piedras Negras,26080,28.6844399,-100.5578508
Avenida Emiliano Carranza,Coahuila,Piedras Negras,Piedras Negras,26085,28.6884835,-100.5417919
East Main Street,Texas,Maverick County,Eagle Pass,78852,28.709119299999998,-100.49084705
East Main Street,Texas,Maverick County,Eagle Pass,78852,28.70906665,-100.48598693690721
El Indio Highway,Texas,Maverick County,Eagle Pass,78852,28.691784499999997,-100.48206727436015
East Main Street,Texas,Maverick County,Eagle Pass,78852,28.7095488,-100.4787275
East Main Street,Texas,Maverick County,Eagle Pass,78852,28.709342200000002,-100.4785170798109
North Veterans Boulevard,Texas,Maverick County,Eagle Pass,78852,28.71649815,-100.47726492550696
Calle B,Baja California,Municipio de Tecate,Tecate,21447,32.56237955,-116.65173020839848
Carretera Libre Tijuana-Tecate,Baja California,Municipio de Tecate,Tecate,21447,32.5621189,-116.65229656410276
Calle Alberto V. Aldrete,Baja California,Municipio de Tecate,Tecate,21410,32.5734051,-116.6346361
Callejón Reforma,Baja California,Municipio de Tecate,Tecate,21448,32.573082299999996,-116.63851379562814
Calle Presidente Lázaro Cárdenas,Baja California,Municipio de Tecate,Tecate,21470,32.572702,-116.6269048
Avenida Benito Juárez,Baja California,Municipio de Tecate,Tecate,21420,32.5735658,-116.6250981
Avenida México,Baja California,Municipio de Tecate,Tecate,21420,32.5762351,-116.6198082
Privada Río Usumacinta,Baja California,Municipio de Tecate,Tecate,21420,32.57562275,-116.61947644608188
Carretera Libre Tecate-Tijuana,Baja California,Municipio de Tecate,,21440,32.5479478,-116.6739665
Boulevard Gustavo Díaz Ordaz,Baja California,Municipio de Tijuana,Tijuana,22480,32.506520050000006,-116.98018828326812
Avenida De Las Joyas,Baja California,Municipio de Tijuana,Tijuana,22650,32.487706200000005,-116.94772202625549
Calle Paseo Del Río,Baja California,Municipio de Tijuana,Tijuana,22128,32.490216399999994,-116.93104634023966
Boulevard Manuel J. Clouthier,Baja California,Municipio de Tijuana,Tijuana,22128,32.49217145,-116.93551395497549
Avenida Paseo del Guaycura,Baja California,Municipio de Tijuana,Tijuana,22570,32.4888531,-116.92505496352766
Boulevard de los Insurgentes,Baja California,Municipio de Tijuana,Tijuana,22476,32.49475645,-116.9301305501373
Boulevard Gustavo Díaz Ordaz,Baja California,Municipio de Tijuana,Tijuana,22480,32.506520050000006,-116.98018828326812
Boulevard Gustavo Díaz Ordaz,Baja California,Municipio de Tijuana,Tijuana,22015,32.5088028,-116.98312133968346
Avenida de las Gardenias,Baja California,Municipio de Tijuana,Tijuana,22105,32.509275349999996,-116.9858939579556
Boulevard Gustavo Díaz Ordaz,Baja California,Municipio de Tijuana,Tijuana,22105,32.509428799999995,-116.98839230885488
Calle Guillermo Prieto,Ciudad de México,,Ciudad de México,15850,19.4061561,-99.11921265562948
Avenida Santiago,Ciudad de México,,Ciudad de México,08220,19.3912317,-99.1314781
Calle Aragón,Ciudad de México,,Ciudad de México,03400,19.40183595,-99.1373225368107
Calzada San Antonio Abad,Ciudad de México,,Ciudad de México,06880,19.4075155,-99.1361545
Calzada de la Viga,Ciudad de México,,Ciudad de México,06870,19.4130001,-99.12888257782987
Calzada San Antonio Abad,Ciudad de México,,Ciudad de México,06800,19.4101721,-99.1357027
Calle Luis Gonzaga Inclán,Ciudad de México,,Ciudad de México,03520,19.3887152,-99.1366748
Calzada San Antonio Abad,Ciudad de México,,Ciudad de México,06800,19.41433735,-99.13529213578458
Calle Ahorro Postal,Ciudad de México,,Ciudad de México,03410,19.388164,-99.139266
Calle 5 de Febrero,Ciudad de México,,Ciudad de México,06800,19.4144918,-99.1364875
Fray Mariano Navarro,Jalisco,Atotonilco el Alto,,47750,20.54960425,-102.50692625062804
DR. CARLOS CANSECO GONZALEZ,Jalisco,,Tepatitlán de Morelos,47635,20.8407201,-102.744162
Santos Romo,Jalisco,,Tepatitlán de Morelos,47660,20.8148712,-102.758343
Santos Romo,Jalisco,,Tepatitlán de Morelos,47660,20.8148082,-102.7583083709527
Hidalgo,Jalisco,,Tepatitlán de Morelos,47690,20.8145872,-102.7584929
Pedro Medina,Jalisco,,Tepatitlán de Morelos,47660,20.8139725,-102.7577868
Hidalgo,Jalisco,,Tepatitlán de Morelos,47690,20.81462135,-102.75870078083912
Pedro Medina,Jalisco,,Tepatitlán de Morelos,47600,20.8136747,-102.7578615
Lerdo de Tejada,Jalisco,,Tepatitlán de Morelos,47690,20.8162326,-102.7652803
Matamoros,Jalisco,,Tepatitlán de Morelos,47690,20.8075131,-102.7635135
Avenida Eugenio Garza Sada,Nuevo León,Monterrey,Monterrey,64780,25.6366353,-100.284059
Avenida Miguel Alemán,Nuevo León,Guadalupe,Guadalupe,67138,25.6926007,-100.242525
Purísima,Nuevo León,Guadalupe,Guadalupe,67138,25.6945451,-100.24154992187864
Avenida Miguel Alemán,Nuevo León,Guadalupe,Guadalupe,67130,25.6945535,-100.2415426
Avenida Miguel Alemán Valdés,Nuevo León,Guadalupe,Guadalupe,64590,25.6887612,-100.2594308
Avenida Revolución,Nuevo León,Monterrey,Monterrey,64860,25.6278487,-100.2730292
Avenida Miguel Alemán,Nuevo León,San Nicolás de los Garza,San Nicolás de los Garza,66478,25.7322554,-100.21057589347281
Xilofactos,Nuevo León,Monterrey,Monterrey,64190,25.72066875,-100.33773299103618
Avenida Rodrigo Gómez,Nuevo León,Monterrey,Monterrey,64270,25.7239937,-100.342384
Avenida Fidel Velázquez,Nuevo León,Monterrey,Monterrey,64190,25.7206368,-100.33768
Calle José María Morelos y Pavon,Puebla,Atlixco,,74260,18.9101418,-98.4347743
Avenida Libertad,Puebla,Atlixco,,74260,18.9105729,-98.4342079
Calle 4 Oriente,Puebla,Atlixco,,74260,18.9102541,-98.4332005
Avenida Libertad,Puebla,Atlixco,,74260,18.9108328,-98.4337727
Avenida Libertad,Puebla,Atlixco,,74260,18.911012,-98.4340967
Calle 2 Norte,Puebla,Atlixco,,74260,18.9099618,-98.4327943
Avenida Independencia,Puebla,Atlixco,,74260,18.9085731,-98.4350648
Avenida Independencia,Puebla,Atlixco,,74260,18.9083161,-98.4347638
Calle 2 Poniente,Puebla,Atlixco,,74260,18.9110864,-98.4362346
Avenida Nicolás Bravo Rueda,Puebla,Atlixco,,74260,18.9078109,-98.4318666
Avenida Diego Rivera,Nuevo León,San Pedro Garza García,,66269,25.649167,-100.33381652082106
Avenida Diego Rivera,Nuevo León,San Pedro Garza García,,66269,25.6492658,-100.333967
Avenida Diego Rivera,Nuevo León,San Pedro Garza García,,66260,25.6498464,-100.33405
Avenida Diego Rivera,Nuevo León,San Pedro Garza García,,66200,25.6503699,-100.3348448
Avenida Lázaro Cárdenas,Nuevo León,San Pedro Garza García,,66260,25.6503523,-100.3329254
Avenida Lázaro Cárdenas,Nuevo León,San Pedro Garza García,,66260,25.6515576,-100.3352248
Avenida Lázaro Cárdenas,Nuevo León,San Pedro Garza García,,66269,25.65087875,-100.33137963678158
Avenida Lázaro Cárdenas,Nuevo León,San Pedro Garza García,,66260,25.650856,-100.3313196
Avenida Lázaro Cárdenas,Nuevo León,San Pedro Garza García,,66269,25.6474738,-100.3283939
Avenida Doctor Atl,Nuevo León,San Pedro Garza García,,66269,25.64759155,-100.32832756315028
Calle Matamoros,Jalisco,San Pedro Tlaquepaque,Tlaquepaque,45500,20.636063,-103.3126511
Calle Plan de Valladolid,Jalisco,San Pedro Tlaquepaque,Tlaquepaque,45593,20.617543400000002,-103.32120098953416
