cp,cod_mun
67855,19017
67856,19017
67857,19017
67858,19017
67860,19017
67863,19017
67864,19017
67865,19017
67866,19017
67867,19017
67868,19017
67870,19017
67872,19017
67873,19017
67874,19017
67875,19017
67876,19017
67877,19017
67878,19017
67880,19029
67881,19029
67884,19029
67885,19029
67890,19029
67893,19029
67895,19029
67896,19029
67897,19029
67898,19029
67899,19029
67900,19014
67902,19014
67903,19014
67904,19014
67905,19014
67906,19014
67907,19014
67908,19014
67912,19014
67913,19014
67914,19014
67915,19014
67916,19014
67917,19014
67920,19014
67921,19014
67922,19014
67923,19014
67924,19014
67925,19014
67926,19014
67928,19014
67930,19014
67931,19014
67932,19014
67933,19014
67934,19014
67935,19014
67936,19014
67937,19014
67938,19014
67940,19007
67943,19007
67944,19007
67945,19007
67946,19007
67947,19007
67948,19007
67950,19007
67953,19007
67954,19007
67955,19007
67956,19007
67957,19007
67958,19007
67959,19007
67960,19024
67965,19024
67966,19024
67972,19024
67973,19024
67974,19024
67975,19024
67976,19024
67977,19024
67978,19024
67980,19036
67982,19036
67983,19036
67984,19036
67985,19036
67986,19036
67990,19036
67996,19036
68000,20067
68010,20067
68013,20067
68016,20067
68018,20067
68020,20067
68023,20067
68024,20067
68025,20067
68026,20067
68027,20067
68028,20067
68030,20067
68033,20067
68034,20067
68039,20067
68040,20067
68043,20067
68044,20067
68045,20067
68050,20067
68060,20067
68067,20067
68068,20067
68070,20067
68075,20067
68080,20067
68083,20067
68090,20067
68100,20067
68103,20067
68104,20067
68110,20067
68115,20067
68120,20067
68125,20067
68126,20067
68127,20067
68128,20067
68130,20067
68133,20067
68134,20067
68140,20067
68143,20067
68144,20067
68146,20067
68148,20067
68149,20067
68150,20067
68153,20067
68154,20067
68155,20067
68156,20067
68157,20067
68159,20067
68200,20338
68204,20175
68205,20175
68207,20161
68208,20161
68210,20179
68213,20150
68214,20150
68216,20150
68217,20487
68218,20487
68219,20487
68220,20294
68222,20294
68224,20193
68226,20045
68227,20045
68228,20045
68230,20483
68232,20483
68233,20483
68234,20178
68235,20178
68236,20178
68237,20077
68238,20077
68240,20063
68244,20102
68247,20084
68248,20084
68250,20539
68254,20531
68256,20033
68257,20033
68258,20293
68259,20293
68260,20135
68261,20135
68262,20135
68263,20227
68264,20227
68266,20426
68267,20426
68268,20494
68269,20494
68270,20553
68273,20553
68274,20067
68275,20067
68276,20067
68277,20067
68278,20067
68280,20067
68283,20067
68284,20067
68285,20157
68287,20091
68288,20091
68290,20087
68293,20519
68297,20409
68299,20409
68300,20184
68310,20184
68313,20184
68314,20184
68320,20184
68322,20184
68323,20184
68324,20184
68325,20184
68326,20184
68330,20184
68333,20184
68334,20184
68335,20184
68336,20184
68340,20184
68345,20184
68347,20184
68350,20184
68353,20184
68360,20184
68363,20184
68364,20184
68365,20184
68370,20184
68373,20184
68374,20184
68375,20184
68376,20184
68400,20044
68402,20044
68403,20044
68404,20044
68405,20044
68406,20044
68407,20169
68408,20169
68410,20021
68411,20021
68412,20021
68413,20021
68415,20021
68416,20021
68417,20021
68418,20021
68419,20021
68420,20002
68422,20002
68424,20002
68425,20002
68426,20002
68427,20002
68428,20002
68430,20278
68432,20278
68433,20278
68434,20278
68435,20009
68436,20009
68437,20009
68438,20009
68440,20184
68442,20184
68443,20184
68444,20184
68445,20184
68446,20184
68447,20184
68448,20184
68449,20184
68450,20309
68451,20309
68452,20309
68454,20309
68456,20166
68457,20166
68458,20166
68459,20166
68460,20134
68462,20134
68463,20134
68464,20134
68465,20417
68466,20417
68467,20417
68468,20417
68470,20232
68472,20232
68473,20232
68474,20232
68475,20232
68476,20232
68477,20232
68479,20232
68480,20559
68482,20559
68483,20559
68484,20559
68485,20559
68486,20559
68487,20559
68488,20559
68490,20136
68491,20136
68493,20136
68494,20136
68495,20136
68496,20136
68497,20136
68500,20041
68501,20041
68502,20041
68503,20041
68504,20041
68505,20041
68506,20041
68508,20041
68510,20406
68511,20406
68512,20406
68513,20406
68514,20406
68515,20354
68518,20228
68520,20142
68523,20142
68524,20322
68527,20374
68530,20029
68532,20029
68533,20029
68534,20029
68535,20490
68536,20490
68537,20490
68540,20545
68542,20545
68543,20545
68544,20434
68545,20434
68547,20244
68548,20244
68550,20163
68551,20163
68552,20163
68553,20396
68555,20040
68557,20187
68558,20187
68560,20234
68561,20234
68562,20234
68563,20234
68564,20234
68565,20109
68569,20109
68570,20171
68571,20171
68572,20171
68573,20171
68574,20171
68575,20249
68577,20116
68578,20116
68580,20058
68582,20058
68583,20058
68584,20058
68585,20206
68588,20206
68590,20431
68595,20416
68600,20177
68601,20177
68602,20177
68603,20177
68604,20177
68605,20177
68606,20177
68607,20177
68609,20177
68610,20024
68611,20024
68612,20024
68614,20355
68617,20027
68618,20027
68620,20330
68621,20330
68622,20330
68624,20276
68627,20438
68630,20098
68631,20098
68632,20098
68633,20098
68634,20098
68635,20139
68636,20139
68638,20139
68640,20019
68641,20019
68643,20019
68644,20019
68645,20527
68650,20182
68651,20182
68652,20182
68655,20425
68659,20425
68660,20220
68661,20220
68665,20326
68666,20326
68670,20558
68672,20558
68675,20313
68680,20436
68685,20311
68691,20478
68692,20478
68694,20478
68695,20478
68696,20478
68700,20062
68704,20214
68706,20214
68707,20336
68708,20336
68710,20458
68711,20458
68712,20458
68714,20458
68715,20001
68720,20296
68722,20296
68725,20042
68726,20042
68727,20042
68728,20042
68730,20173
68734,20335
68735,20335
68737,20260
68740,20544
68745,20359
68748,20196
68750,20419
68754,20267
68757,20191
68760,20247
68764,20504
68765,20504
68767,20496
68768,20496
68770,20035
68774,20363
68775,20363
68776,20363
68777,20363
68778,20288
68780,20365
68783,20365
68785,20262
68786,20262
68790,20443
68795,20473
68796,20473
68800,20156
68801,20156
68803,20156
68804,20156
68805,20457
68806,20457
68807,20457
68810,20222
68811,20222
68812,20222
68814,20471
68817,20223
68820,20280
68821,20280
68822,20280
68824,20541
68826,20541
68827,20201
68828,20201
68830,20128
68834,20432
68837,20514
68838,20514
68840,20442
68844,20097
68846,20097
68847,20216
68850,20257
68851,20257
68854,20100
68857,20120
68860,20114
68861,20114
68865,20114
68866,20503
68870,20038
68875,20138
68877,20138
68880,20246
68885,20303
68890,20522
68895,20299
68900,20460
68901,20460
68903,20460
68904,20460
68905,20460
68906,20460
68907,20460
68920,20468
68921,20468
68922,20468
68923,20468
68924,20468
68925,20468
68926,20468
68927,20468
68928,20468
68940,20205
68941,20205
68942,20205
68943,20205
68944,20205
68945,20205
68946,20205
68947,20205
68950,20205
68955,20205
68957,20205
68960,20498
68961,20498
68962,20498
68963,20498
68965,20498
68970,20498
68980,20212
68986,20212
68987,20212
68990,20189
68995,20189
68997,20189
69000,20039
69003,20039
69004,20039
69005,20039
69006,20039
69007,20039
69008,20039
69009,20039
69010,20459
69011,20459
69012,20459
69013,20459
69014,20459
69015,20459
69016,20459
69017,20459
69020,20022
69021,20022
69023,20022
69030,20340
69031,20340
69032,20340
69033,20340
69034,20340
69038,20340
69040,20181
69041,20181
69045,20373
69047,20373
69050,20476
69052,20476
69055,20160
69057,20160
69059,20160
69060,20568
69062,20568
69063,20568
69064,20089
69065,20456
69066,20456
69070,20004
69080,20400
69090,20462
69091,20462
69092,20462
69093,20462
69094,20462
69100,20484
69101,20484
69104,20484
69105,20484
69106,20484
69110,20186
69120,20567
69123,20567
69124,20567
69126,20567
69127,20567
69130,20199
69139,20199
69140,20290
69145,20290
69150,20034
69154,20034
69158,20034
69160,20099
69170,20259
69171,20259
69180,20251
69183,20251
69190,20183
69193,20183
69200,20549
69201,20549
69202,20549
69203,20549
69204,20549
69205,20549
69206,20549
69207,20549
69208,20549
69209,20549
69210,20032
69211,20032
69214,20032
69220,20455
69223,20455
69230,20165
69231,20165
69233,20165
69235,20245
69240,20261
69241,20261
69243,20261
69244,20261
69245,20261
69248,20261
69249,20261
69250,20055
69252,20055
69253,20055
69254,20055
69255,20055
69257,20055
69260,20381
69262,20381
69265,20352
69266,20352
69267,20352
69268,20352
69270,20237
69273,20237
69280,20164
69282,20164
69287,20529
69290,20520
69291,20520
69292,20520
69293,20520
69296,20524
69300,20176
69302,20176
69304,20176
69305,20176
69307,20176
69310,20548
69312,20548
69313,20548
69314,20548
69320,20018
69321,20018
69324,20018
69325,20018
69330,20464
69333,20464
69340,20552
69345,20151
69346,20151
69350,20047
69355,20256
69360,20283
69361,20283
69366,20283
69369,20283
69370,20287
69375,20488
69380,20129
69390,20422
69394,20422
69400,20537
69401,20537
69402,20537
69403,20537
69404,20537
69405,20537
69406,20537
69407,20537
69408,20537
69409,20537
69410,20537
69411,20537
69412,20537
69420,20501
69421,20501
69430,20230
69440,20081
69448,20081
69449,20081
69450,20011
69453,20011
69457,20011
69460,20376
69470,20065
69472,20065
69473,20065
69474,20065
69480,20152
69485,20152
69490,20461
69492,20461
69500,20339
69501,20339
69502,20339
69503,20339
69504,20339
69506,20339
69507,20556
69508,20556
69509,20556
69510,20540
69512,20540
69513,20540
69516,20321
69519,20321
69520,20547
69524,20547
69526,20106
69530,20486
69533,20486
69534,20486
69535,20486
69536,20521
69537,20521
69540,20405
69541,20405
69545,20405
69546,20105
69547,20105
69548,20105
69550,20093
69552,20093
69553,20093
69555,20093
69556,20341
69560,20221
69561,20221
69562,20221
69563,20221
69564,20221
69565,20121
69566,20121
69567,20121
69569,20121
69570,20499
69574,20346
69577,20518
69580,20423
69581,20423
69582,20423
69584,20423
69585,20536
69590,20332
69591,20332
69595,20479
69600,20006
69603,20006
69605,20006
69606,20006
69607,20006
69608,20006
69609,20006
69610,20270
69613,20270
69614,20270
69615,20264
69616,20264
69617,20264
69620,20395
69621,20395
69625,20451
69626,20451
69627,20451
69628,20451
69630,20404
69632,20404
69633,20404
69640,20304
69641,20304
69645,20304
69651,20463
69657,20463
69659,20463
69660,20523
69665,20096
69667,20096
69670,20224
69675,20215
69676,20215
69680,20493
69681,20493
69685,20140
69690,20250
69693,20250
69694,20250
69695,20569
69696,20569
69697,20569
69698,20569
69700,20469
69702,20469
69703,20469
69704,20469
69705,20469
69706,20469
69707,20469
69708,20469
69709,20469
69710,20469
69712,20469
69713,20469
69714,20469
69715,20469
69716,20469
69717,20469
69718,20469
69719,20469
69720,20469
69724,20469
69725,20469
69726,20469
69729,20469
69730,20286
69731,20286
69735,20286
69737,20286
69740,20348
69742,20348
69743,20348
69744,20348
69750,20348
69751,20348
69753,20348
69760,20528
69770,20208
69773,20208
69774,20208
69775,20208
69776,20208
69777,20208
69780,20242
69782,20242
69783,20242
69784,20242
69785,20242
69786,20242
69787,20242
69788,20242
69790,20016
69792,20016
69793,20016
69794,20016
69795,20016
69799,20016
69800,20397
69802,20397
69803,20397
69804,20397
69805,20397
69806,20397
69807,20210
69808,20210
69809,20210
69810,20317
69811,20317
69812,20317
69815,20239
69816,20239
69817,20239
69818,20239
69820,20383
69824,20480
69825,20480
69826,20480
69827,20408
69828,20408
69830,20172
69834,20370
69836,20370
69837,20127
69838,20127
69840,20258
69841,20258
69845,20240
69846,20240
69848,20050
69850,20119
69855,20379
69859,20379
69860,20086
69862,20086
69863,20086
69864,20086
69865,20532
69866,20532
69867,20532
69868,20532
69870,20110
69873,20110
69874,20110
69875,20252
69880,20430
69885,20320
69890,20445
69891,20445
69895,20218
69900,20046
69901,20046
69902,20046
69903,20046
69907,20046
69908,20046
69909,20046
69910,20562
69912,20562
69915,20281
69920,20054
69925,20147
69930,20331
69935,20144
69936,20144
69937,20144
69940,20492
69943,20492
69944,20492
69945,20492
69946,20195
69950,20094
69953,20094
69954,20094
69955,20217
69957,20217
69958,20217
69960,20511
69962,20511
69963,20511
69964,20511
69965,20511
69966,20511
69970,20564
69980,20329
69982,20329
69983,20329
69990,20274
69991,20274
69995,20255
70000,20043
70010,20043
70013,20043
70014,20043
70015,20043
70020,20043
70023,20043
70024,20043
70030,20043
70033,20043
70034,20043
70040,20043
70043,20043
70044,20043
70045,20043
70046,20043
70050,20043
70053,20043
70054,20043
70055,20043
70100,20043
70102,20043
70103,20043
70104,20043
70109,20043
70110,20014
70113,20014
70115,20014
70117,20030
70120,20505
70121,20505
70124,20505
70125,20441
70130,20066
70133,20066
70135,20066
70137,20130
70138,20130
70140,20005
70141,20005
70142,20005
70143,20005
70144,20005
70145,20005
70146,20141
70147,20141
70148,20141
70150,20557
70155,20265
70156,20265
70157,20265
70158,20265
70160,20525
70161,20525
70163,20525
70164,20525
70165,20525
70166,20525
70168,20525
70170,20075
70175,20143
70177,20143
70178,20143
70180,20327
70185,20327
70189,20327
70190,20025
70195,20025
70200,20502
70201,20502
70206,20517
70207,20517
70208,20517
70210,20190
70211,20190
70212,20190
70213,20190
70215,20190
70216,20190
70220,20190
70221,20190
70222,20190
70223,20190
70224,20190
70225,20190
70226,20190
70227,20190
70229,20190
70230,20207
70232,20207
70233,20207
70234,20207
70235,20207
70236,20207
70240,20207
70242,20207
70243,20207
70247,20207
70249,20207
70250,20554
70251,20554
70252,20554
70253,20554
70254,20554
70255,20554
70256,20554
70257,20554
70261,20060
70262,20060
70263,20060
70265,20437
70267,20437
70269,20437
70270,20394
70271,20394
70276,20454
70277,20454
70280,20031
70281,20031
70282,20031
70283,20337
70284,20337
70286,20435
70287,20435
70288,20275
70289,20275
70290,20003
70292,20003
70293,20323
70294,20323
70296,20231
70298,20465
70300,20057
70304,20057
70305,20057
70306,20057
70307,20057
70308,20057
70309,20057
70310,20057
70312,20057
70313,20057
70315,20057
70317,20057
70318,20057
70319,20057
70320,20057
70323,20057
70324,20057
70326,20057
70327,20057
70328,20057
70329,20057
70330,20198
70331,20198
70332,20198
70333,20198
70334,20198
70335,20198
70336,20198
70337,20198
70338,20198
70340,20198
70341,20198
70343,20198
70344,20198
70346,20198
70347,20198
70350,20513
70351,20513
70353,20513
70354,20513
70355,20513
70356,20513
70360,20407
70363,20407
70364,20407
70365,20407
70366,20407
70367,20407
70368,20407
70369,20407
70370,20427
70371,20427
70372,20427
70373,20427
70376,20427
70380,20010
70382,20010
70383,20010
70384,20010
70390,20010
70391,20010
70392,20010
70393,20010
70400,20551
70403,20551
70404,20551
70405,20551
70406,20551
70407,20343
70408,20343
70410,20560
70411,20560
70412,20560
70417,20411
70420,20546
70423,20546
70424,20145
70426,20349
70428,20356
70430,20298
70432,20298
70433,20298
70434,20298
70437,20298
70440,20475
70442,20475
70445,20475
70446,20506
70450,20078
70453,20219
70456,20380
70458,20051
70460,20550
70461,20550
70464,20197
70467,20233
70470,20194
70474,20118
70477,20226
70478,20226
70479,20226
70480,20333
70482,20333
70484,20333
70486,20325
70487,20325
70488,20325
70490,20449
70494,20449
70495,20131
70496,20131
70497,20131
70498,20131
70500,20125
70503,20125
70504,20125
70505,20125
70506,20125
70507,20125
70508,20125
70510,20125
70513,20125
70514,20125
70515,20125
70516,20125
70517,20125
70520,20200
70523,20200
70529,20200
70530,20064
70531,20064
70532,20064
70533,20064
70534,20064
70536,20064
70540,20357
70546,20204
70547,20204
70550,20122
70560,20410
70561,20410
70563,20410
70565,20410
70569,20410
70570,20008
70575,20008
70580,20316
70586,20428
70587,20428
70588,20428
70590,20074
70595,20361
70600,20079
70610,20079
70612,20079
70613,20079
70614,20079
70615,20079
70620,20079
70630,20079
70633,20079
70640,20079
70650,20079
70660,20079
70664,20079
70665,20079
70666,20079
70670,20079
70680,20079
70690,20079
70701,20079
70702,20079
70703,20079
70704,20079
70705,20470
70706,20470
70707,20470
70710,20418
70711,20418
70713,20418
70715,20418
70716,20440
70720,20472
70723,20472
70725,20036
70726,20036
70728,20036
70730,20508
70735,20412
70736,20412
70737,20412
70738,20412
70740,20052
70742,20052
70744,20052
70745,20052
70746,20053
70750,20305
70755,20421
70756,20421
70760,20515
70762,20515
70763,20515
70764,20515
70765,20515
70766,20515
70767,20515
70769,20515
70770,20307
70771,20307
70772,20307
70773,20307
70774,20307
70775,20307
70776,20307
70777,20308
70778,20308
70780,20248
70783,20248
70784,20248
70785,20248
70786,20124
70787,20124
70789,20124
70790,20453
70794,20453
70795,20282
70800,20059
70802,20059
70803,20059
70805,20059
70806,20289
70808,20351
70809,20351
70810,20235
70811,20235
70813,20170
70814,20170
70816,20538
70818,20146
70819,20146
70820,20353
70823,20384
70826,20061
70827,20061
70828,20154
70829,20154
70830,20362
70833,20167
70834,20167
70835,20126
70836,20126
70837,20126
70838,20209
70839,20319
70840,20391
70842,20391
70843,20159
70844,20159
70845,20159
70850,20344
70851,20344
70852,20344
70854,20344
70855,20291
70860,20254
70861,20254
70862,20254
70864,20254
70866,20533
70868,20095
70869,20095
70870,20424
70872,20424
70873,20424
70874,20263
70875,20263
70877,20347
70878,20347
70880,20279
70882,20279
70884,20512
70887,20148
70888,20148
70889,20148
70890,20495
70893,20495
70894,20236
70897,20211
70899,20211
70900,20324
70902,20324
70904,20324
70905,20324
70906,20509
70907,20509
70908,20509
70910,20366
70920,20085
70921,20085
70923,20085
70924,20085
70925,20085
70926,20085
70927,20085
70930,20113
70934,20401
70935,20401
70936,20401
70937,20401
70938,20401
70940,20117
70942,20117
70943,20117
70944,20439
70945,20439
70946,20439
70947,20439
70949,20439
70950,20012
70952,20012
70953,20012
70954,20012
70955,20012
70956,20012
70960,20071
70963,20071
70964,20071
70965,20071
70966,20306
70967,20306
70970,20253
70972,20253
70973,20253
70974,20253
70980,20413
70982,20413
70984,20413
70985,20413
70987,20413
70988,20413
70989,20413
70990,20266
70991,20266
70992,20266
70993,20266
70994,20266
70995,20266
71000,20073
71001,20073
71002,20073
71003,20073
71004,20073
71005,20073
71006,20073
71007,20073
71009,20073
71010,20073
71011,20073
71012,20073
71013,20073
71014,20073
71015,20073
71016,20073
71017,20073
71020,20073
71021,20073
71023,20073
71030,20020
71031,20020
71033,20020
71034,20020
71037,20020
71040,20037
71041,20037
71043,20037
71047,20037
71050,20447
71053,20447
71054,20447
71055,20447
71056,20447
71057,20447
71058,20447
71060,20447
71063,20447
71064,20447
71065,20447
71066,20447
71067,20447
71068,20447
71070,20300
71076,20300
71080,20076
71081,20076
71083,20076
71084,20076
71087,20076
71091,20415
71092,20415
71094,20415
71096,20415
71100,20026
71103,20026
71104,20026
71105,20026
71106,20026
71107,20026
71110,20446
71113,20446
71114,20446
71115,20446
71116,20446
71117,20446
71120,20133
71122,20133
71123,20133
71124,20133
71125,20371
71130,20481
71132,20481
71133,20481
71134,20481
71136,20372
71137,20372
71138,20372
71140,20269
71143,20269
71144,20269
71145,20269
71146,20510
71147,20510
71150,20297
71152,20297
71153,20297
71154,20297
71155,20297
71156,20382
71157,20382
71160,20392
71161,20392
71162,20392
71163,20392
71166,20392
71170,20088
71173,20088
71174,20088
71175,20088
71176,20444
71180,20500
71181,20500
71182,20500
71183,20500
71184,20500
71185,20500
71186,20500
71187,20500
71190,20377
71193,20377
71194,20377
71195,20377
71196,20377
71200,20570
71202,20570
71203,20570
71204,20570
71205,20570
71207,20570
71210,20123
71213,20123
71214,20378
71215,20378
71217,20378
71218,20271
71220,20399
71222,20399
71223,20399
71224,20092
71226,20375
71227,20375
71228,20375
71230,20385
71231,20385
71232,20385
71233,20385
71235,20385
71240,20390
71242,20390
71243,20390
71244,20390
71245,20390
71246,20310
71247,20310
71248,20310
71249,20310
71250,20107
71253,20107
71254,20107
71255,20107
71256,20107
71260,20083
71265,20295
71266,20295
71267,20295
71268,20295
71270,20174
71273,20174
71274,20174
71275,20158
71276,20158
71277,20158
71280,20342
71283,20342
71284,20555
71286,20555
71290,20403
71292,20403
71294,20115
71295,20115
71297,20389
71300,20013
71305,20108
71306,20108
71307,20108
71308,20108
71310,20565
71313,20565
71314,20565
71315,20565
71316,20565
71317,20565
71318,20565
71320,20350
71323,20350
71324,20350
71326,20273
71327,20273
71328,20273
71330,20292
71333,20292
71334,20292
71336,20388
71337,20388
71338,20388
71340,20387
71343,20387
71344,20104
71345,20104
71346,20104
71347,20048
71350,20369
71352,20369
71354,20369
71355,20398
71357,20398
71359,20398
71360,20358
71363,20358
71364,20358
71365,20386
71366,20386
71367,20386
71368,20386
71370,20137
71372,20137
71373,20137
71374,20137
71375,20566
71376,20566
71378,20566
71380,20491
71382,20491
71383,20491
71384,20491
71385,20450
71386,20450
71387,20450
71388,20450
71390,20448
71393,20448
71394,20448
71395,20516
71397,20516
71398,20516
71399,20516
71400,20023
71403,20023
71404,20023
71405,20023
71406,20023
71409,20023
71410,20277
71413,20277
71414,20277
71415,20277
71416,20277
71417,20277
71418,20277
71420,20277
71423,20277
71424,20277
71425,20277
71427,20277
71430,20420
71437,20420
71440,20535
71450,20229
71453,20229
71454,20229
71457,20229
71459,20229
71460,20429
71461,20429
71465,20429
71470,20149
71480,20155
71483,20155
71490,20477
71492,20477
71493,20477
71494,20477
71500,20028
71502,20028
71503,20028
71504,20028
71505,20028
71506,20243
71507,20530
71508,20192
71510,20068
71512,20068
71514,20068
71515,20068
71516,20360
71517,20360
71518,20452
71520,20103
71523,20007
71525,20315
71526,20132
71528,20132
71529,20049
71530,20284
71534,20368
71537,20112
71540,20301
71543,20393
71545,20162
71548,20101
71550,20072
71552,20072
71553,20072
71554,20561
71557,20328
71560,20238
71562,20241
71565,20069
71566,20069
71567,20017
71568,20017
71569,20017
71570,20015
71573,20015
71574,20015
71575,20203
71576,20203
71577,20203
71578,20203
71580,20080
71586,20542
71588,20268
71590,20563
71595,20534
71597,20534
71600,20482
71602,20482
71603,20482
71604,20482
71605,20482
71606,20482
71607,20482
71608,20482
71610,20185
71612,20185
71613,20185
71615,20185
71620,20180
71624,20180
71630,20056
71631,20056
71640,20345
71641,20345
71642,20345
71643,20345
71648,20345
71650,20111
71655,20402
71656,20402
71660,20474
71670,20285
71671,20285
71675,20285
71678,20285
71680,20485
71683,20485
71684,20485
71685,20485
71686,20168
71690,20507
71699,20507
71700,20467
71702,20467
71703,20467
71704,20467
71705,20467
71706,20467
71707,20467
71708,20467
71710,20302
71713,20302
71714,20302
71715,20302
71720,20188
71721,20188
71722,20188
71724,20188
71730,20466
71733,20466
71734,20466
71735,20466
71736,20466
71737,20466
71740,20312
71741,20312
71742,20312
71743,20312
71744,20312
71747,20312
71750,20070
71755,20070
71756,20070
71757,20070
71760,20225
71761,20225
71762,20225
71763,20225
71764,20082
71765,20082
71766,20082
71768,20082
71770,20090
71771,20090
71777,20090
71780,20367
71784,20489
71785,20489
71786,20489
71787,20489
71788,20489
71789,20489
71790,20414
71791,20414
71792,20414
71799,20414
71800,20334
71801,20334
71803,20334
71804,20334
71805,20334
71806,20334
71807,20334
71809,20334
71810,20334
71814,20334
71815,20334
71817,20334
71820,20334
71821,20334
71826,20334
71830,20334
71831,20334
71833,20334
71834,20334
71835,20334
71836,20334
71837,20334
71838,20334
71840,20334
71847,20334
71850,20543
71851,20543
71853,20543
71854,20543
71870,20213
71873,20213
71890,20272
71900,20364
71901,20364
71910,20364
71913,20364
71914,20364
71915,20364
71916,20364
71917,20364
71920,20314
71923,20314
71930,20497
71940,20202
71943,20202
71944,20202
71945,20202
71946,20202
71947,20202
71950,20433
71953,20433
71960,20526
71963,20526
71964,20526
71965,20526
71966,20526
71967,20526
71970,20153
71971,20153
71973,20153
71974,20153
71980,20318
71982,20318
71983,20318
71984,20318
71985,20318
71989,20318
71990,20318
71992,20318
71993,20318
71994,20318
71996,20318
71997,20318
71998,20318
72000,21114
72010,21114
72013,21114
72014,21114
72015,21114
72016,21114
72017,21114
72019,21114
72020,21114
72023,21114
72029,21114
72030,21114
72040,21114
72044,21114
72045,21114
72050,21114
72060,21114
72062,21114
72070,21114
72080,21114
72089,21114
72090,21114
72094,21114
72100,21114
72103,21114
72104,21114
72105,21114
72106,21114
72108,21114
72110,21114
72114,21114
72115,21114
72120,21114
72124,21114
72127,21114
72130,21114
72135,21114
72140,21114
72150,21114
72154,21114
72160,21114
72170,21114
72176,21114
72180,21114
72189,21114
72190,21114
72193,21114
72194,21114
72197,21114
72200,21114
72210,21114
72219,21114
72220,21114
72223,21114
72225,21114
72227,21114
72228,21114
72229,21114
72230,21114
72240,21114
72243,21114
72250,21114
72260,21114
72266,21114
72267,21114
72270,21114
72280,21114
72290,21114
72300,21114
72303,21114
72304,21114
72307,21114
72308,21114
72309,21114
72310,21114
72314,21114
72320,21114
72330,21114
72340,21114
72350,21114
72359,21114
72360,21114
72364,21114
72365,21114
72370,21114
72373,21114
72377,21114
72380,21114
72390,21114
72400,21114
72403,21114
72410,21114
72420,21114
72423,21114
72424,21114
72425,21114
72430,21114
72440,21114
72450,21114
72453,21114
72456,21114
72459,21114
72460,21114
72464,21114
72468,21114
72470,21114
72474,21114
72477,21114
72478,21114
72480,21114
72482,21114
72483,21114
72484,21114
72490,21114
72492,21114
72494,21114
72495,21114
72496,21114
72497,21114
72498,21114
72499,21114
72500,21114
72501,21114
72503,21114
72504,21114
72505,21114
72510,21114
72520,21114
72523,21114
72530,21114
72532,21114
72533,21114
72534,21114
72538,21114
72540,21114
72543,21114
72550,21114
72560,21114
72564,21114
72565,21114
72567,21114
72570,21114
72573,21114
72574,21114
72575,21114
72580,21114
72582,21114
72583,21114
72584,21114
72587,21114
72589,21114
72590,21114
72592,21114
72593,21114
72594,21114
72595,21114
72596,21114
72597,21114
72599,21114
72600,21181
72620,21136
72623,21136
72640,21090
72660,21090
72665,21090
72668,21090
72669,21090
72670,21034
72680,21034
72683,21034
72684,21034
72685,21034
72700,21041
72702,21041
72703,21041
72704,21041
72705,21041
72706,21041
72707,21041
72710,21041
72712,21041
72713,21041
72720,21041
72723,21041
72724,21041
72725,21041
72730,21041
72733,21041
72735,21041
72750,21140
72754,21140
72755,21140
72756,21140
72757,21140
72760,21140
72762,21140
72764,21140
72765,21140
72766,21140
72767,21140
72768,21140
72770,21140
72772,21140
72774,21140
72775,21140
72776,21140
72777,21140
72778,21140
72803,21119
72805,21119
72810,21119
72813,21119
72814,21119
72815,21119
72817,21119
72819,21119
72820,21119
72823,21119
72824,21119
72825,21119
72826,21119
72828,21119
72830,21119
72833,21119
72835,21119
72836,21119
72837,21119
72840,21119
72843,21119
72846,21119
72848,21119
72850,21106
72860,21106
72861,21106
72863,21106
72864,21106
72865,21106
72866,21106
72867,21106
72900,21114
72943,21114
72960,21114
72967,21114
72970,21114
72971,21114
72973,21114
72975,21114
72977,21114
72978,21114
72980,21015
72983,21015
72984,21015
72985,21015
72986,21015
72987,21015
72988,21015
72989,21015
72990,21015
72992,21015
72993,21015
72994,21015
72995,21015
72996,21015
72997,21015
73000,21064
73005,21064
73008,21064
73009,21064
73010,21064
73011,21064
73012,21064
73013,21064
73014,21064
73015,21064
73020,21111
73021,21111
73023,21111
73025,21111
73026,21111
73027,21111
73028,21111
73029,21111
73030,21194
73036,21194
73037,21194
73040,21194
73042,21194
73045,21194
73046,21194
73047,21194
73048,21194
73049,21194
73050,21086
73053,21086
73054,21086
73055,21086
73056,21086
73057,21086
73058,21086
73060,21187
73063,21187
73064,21187
73065,21187
73067,21187
73068,21187
73069,21187
73070,21178
73071,21178
73072,21178
73073,21178
73074,21178
73075,21178
73076,21178
73077,21178
73078,21178
73080,21197
73087,21197
73088,21197
73089,21197
73090,21197
73091,21197
73094,21197
73096,21197
73097,21197
73098,21197
73099,21197
73100,21109
73101,21109
73103,21109
73110,21109
73112,21109
73113,21109
73114,21109
73115,21109
73117,21109
73119,21109
73120,21057
73128,21057
73129,21057
73130,21057
73134,21057
73135,21057
73140,21100
73141,21100
73142,21100
73147,21100
73160,21071
73161,21071
73162,21071
73163,21071
73164,21071
73165,21071
73166,21071
73167,21071
73168,21071
73169,21071
73170,21071
73172,21071
73173,21071
73174,21071
73175,21071
73176,21071
73177,21071
73178,21071
73180,21008
73181,21008
73185,21008
73190,21008
73191,21008
73193,21008
73194,21008
73195,21008
73200,21091
73203,21091
73204,21091
73205,21091
